cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
C122	2
D122	0.6267675476714565
E122	979
F122	979
G122	0.6791952904639758
H122	1
I122	1082.65
J122	365.1996
A123	CONIPHER
B123	LTXSIM030
C123	2
D123	0.6466604532958842
E123	869
F123	979
G123	0.78044754831108
H123	1
I123	159.4
J123	28.0902
A124	fastBE
B124	LTXSIM030
C124	2
D124	0.6267675476714565
E124	979
F124	979
G124	0.6873416261242805
H124	1
I124	41.02
J124	2.3372
A125	Orchard
B125	LTXSIM030
C125	2
D125	0.6267675476714565
E125	979
F125	979
G125	0.6859530548081337
H125	1
I125	332.71
J125	12.7403
A126	Pairtree
B126	LTXSIM030
C126	2
D126	0.6267675476714565
E126	979
F126	979
G126	0.6873469834365982
H126	1
I126	1154.54
J126	102.9016
A127	PhyClone
B127	LTXSIM047
C127	3
D127	0.7552984812221571
E127	809
F127	809
G127	0.7215170344694023
H127	1
I127	1120.8
J127	661.2654
A128	CONIPHER
B128	LTXSIM047
C128	3
D128	0.7644346117750264
E128	707
F128	809
G128	0.7006242234742559
H128	1
I128	103.55
J128	44.2091
A129	fastBE
B129	LTXSIM047
C129	3
D129	0.755298481222157
E129	809
F129	809
G129	0.7314148762693919
H129	1
I129	32.16
J129	1.4587
A130	Orchard
B130	LTXSIM047
C130	3
D130	0.755298481222157
E130	809
F130	809
G130	0.4364169115671027
H130	1
I130	340.34
J130	9.4786
A131	Pairtree
B131	LTXSIM047
C131	3
D131	0.755298481222157
E131	809
F131	809
G131	0.4895914989983451
H131	1
I131	1103.68
J131	117.3722
A132	PhyClone
B132	LTXSIM048
C132	2
D132	0.5519349289536279
E132	542
F132	542
G132	0.5655912726143334
H132	1
I132	1144.05
J132	1631.4324
A133	CONIPHER
B133	LTXSIM048
C133	2
D133	0.573737136812868
E133	533
F133	542
G133	0.5872359049854773
H133	1
I133	175.97
J133	21.7905
A134	fastBE
B134	LTXSIM048
C134	2
D134	0.5519349289536279
E134	542
F134	542
G134	0.5764425704692746
H134	1
I134	33.92
J134	2.0168
A135	Orchard
B135	LTXSIM048
C135	2
D135	0.5519349289536279
E135	542
F135	542
G135	0.6014241073715486
H135	1
I135	68.77
J135	5.6177
A136	Pairtree
B136	LTXSIM048
C136	2
D136	0.5519349289536279
E136	542
F136	542
G136	0.4365612222939531
H136	1
I136	1143.79
J136	93.5331
A137	PhyClone
B137	LTXSIM128
C137	9
D137	0.8502250554201402
E137	1275
F137	1332
G137	0.7564245794314841
H137	1
I137	1334.64
J137	1129.1908
A138	CONIPHER
B138	LTXSIM128
C138	9
D138	0.8198085600490446
E138	1247
F138	1332
G138	0.9200906839375486
H138	1
I138	189.73
J138	105.0482
A139	fastBE
B139	LTXSIM128
C139	9
D139	0.845759482377758
E139	1332
F139	1332
G139	0.8115615615615616
H139	1
I139	43.83
J139	2.3173
A140	Orchard
B140	LTXSIM128
C140	9
D140	0.8456448262128273
E140	1327
F140	1332
G140	0.8094507790446979
H140	1
I140	338.55
J140	6.5268
A141	Pairtree
B141	LTXSIM128
C141	9
D141	0.8456448262128273
E141	1327
F141	1332
G141	0.644653302976259
H141	1
I141	1123.8
