cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
E131	2195
F131	2195
G131	0.4592747230546483
H131	1
I131	1105.46
J131	104.1902
A132	PhyClone
B132	LTXSIM048
C132	3
D132	0.8626744484188256
E132	511
F132	511
G132	0.929458611323541
H132	1
I132	1088.82
J132	441.3783
A133	CONIPHER
B133	LTXSIM048
C133	3
D133	0.8454202482172906
E133	493
F133	511
G133	0.8061606933708129
H133	1
I133	191.55
J133	24.0228
A134	fastBE
B134	LTXSIM048
C134	3
D134	0.8626744484188255
E134	511
F134	511
G134	0.9412943720660372
H134	1
I134	32.63
J134	1.2523
A135	Orchard
B135	LTXSIM048
C135	3
D135	0.8626744484188255
E135	511
F135	511
G135	0.2955176686749562
H135	1
I135	330.61
J135	6.133299999999999
A136	Pairtree
B136	LTXSIM048
C136	3
D136	0.8626744484188255
E136	511
F136	511
G136	0.4859505383261746
H136	1
I136	1142.63
J136	96.0774
A137	PhyClone
B137	LTXSIM128
C137	9
D137	0.902590727116127
E137	1124
F137	1124
G137	0.9106344423318484
H137	1
I137	1361.55
J137	1693.5101
A138	CONIPHER
B138	LTXSIM128
C138	9
D138	0.9044503481082794
E138	1052
F138	1124
G138	0.8791540873623569
H138	1
I138	179.24
J138	103.207
A139	fastBE
B139	LTXSIM128
C139	9
D139	0.902590727116127
E139	1124
F139	1124
G139	0.918759347089278
H139	1
I139	28.46
J139	3.0705
A140	Orchard
B140	LTXSIM128
C140	9
D140	0.902590727116127
E140	1124
F140	1124
G140	0.8101261839084439
H140	1
I140	336.43
J140	5.39
A141	Pairtree
B141	LTXSIM128
C141	9
D141	0.902590727116127
E141	1124
F141	1124
G141	0.957376344263854
H141	1
I141	1142.04
J141	123.5111
A142	PhyClone
B142	LTXSIM091
C142	5
D142	0.8847494153899472
E142	699
F142	699
G142	0.9830072439239048
H142	1
I142	1076.38
J142	410.167
A143	CONIPHER
B143	LTXSIM091
C143	5
D143	0.884749415389947
E143	699
F143	699
G143	0.974914182475158
H143	1
I143	168.16
J143	37.2141
A144	fastBE
B144	LTXSIM091
C144	5
D144	0.884749415389947
E144	699
F144	699
G144	0.977432997851408
H144	1
I144	31.4
J144	1.3244
A145	Orchard
B145	LTXSIM091
C145	5
D145	0.884749415389947
E145	699
F145	699
G145	0.6544245989049088
H145	1
I145	332.13
J145	6.3489
A146	Pairtree
B146	LTXSIM091
C146	5
D146	0.884749415389947
E146	699
F146	699
G146	0.901904924510354
H146	1
I146	1107.09
J146	94.9768
A147	PhyClone
B147	LTXSIM084
C147	7
D147	0.9264600144771824
E147	1603
F147	1603
G147	0.9941998069620424
H147	1
I147	1212.61
J147	641.1471
A148	CONIPHER
B148	LTXSIM084
C148	7
D148	0.9177028760464579
E148	1575
F148	1603
G148	0.911852654811082
H148	1
I148	219.96
J148	74.861
A149	fastBE
B149	LTXSIM084
C149	7
D149	0.9264600144771824
E149	1603
F149	1603
G149	0.9929240703201136
H149	1
I149	30.38
J149	2.3624
A150	Orchard
B150	LTXSIM084
C150	7
D150	0.9264600144771824
E150	1603
F150	1603
G150	0.6889848556834325
H150	1
I150	58.08
J150	18.4135
A151	Pairtree
B151	LTXSIM084
C151	7
D151	0.9264600144771824
E151	1603
F151	1603
G151	0.6889848556834325
H151	1
I151	1134.59
J151	108.4546
A152	PhyClone
B152	LTXSIM095
C152	6
D152	0.9259867914246984
E152	425
F152	425
G152	0.9576076655786038
H152	1
I152	1176.66
J152	498.0917
A153	CONIPHER
B153	LTXSIM095
C153	6
D153	0.92359344715894
E153	399
F153	425
G153	0.8849541573742425
H153	1
I153	157.97
J153	37.8598
A154	fastBE
B154	LTXSIM095
C154	6
D154	0.9259867914246984
E154	425
F154	425
G154	0.9731154454401688
H154	1
I154	38.45
J154	2.0303
A155	Orchard
B155	LTXSIM095
C155	6
D155	0.9259867914246984
E155	425
F155	425
G155	0.9809704844066592
H155	1
I155	330.45
J155	3.9984
A156	Pairtree
B156	LTXSIM095
C156	6
D156	0.9259867914246984
E156	425
F156	425
G156	0.9740301106321534
H156	1
I156	1089.89
J156	106.7926
A157	PhyClone
B157	LTXSIM148
C157	9
D157	0.90493916401074
E157	492
F157	492
G157	0.9746450855912908
H157	1
I157	1320.55
J157	1317.6868
A158	CONIPHER
B158	LTXSIM148
C158	9
D158	0.8966089759270113
E158	477
F158	492
G158	0.9323405319500804
H158	1
I158	161.8
J158	67.04949999999999
A159	fastBE
B159	LTXSIM148
C159	9
D159	0.90493916401074
E159	492
F159	492
G159	0.9798644167825
H159	1
I159	30.62
J159	2.9857
A160	Orchard
B160	LTXSIM148
C160	9
D160	0.90493916401074
E160	492
F160	492
G160	0.8844460906342329
H160	1
I160	331.73
J160	15.1642
A161	Pairtree
B161	LTXSIM148
C161	9
D161	0.90493916401074
E161	492
F161	492
G161	0.8657385517905613
H161	1
I161	1099.29
J161	100.5615
A162	PhyClone
B162	LTXSIM086
C162	4
D162	0.7531541124599582
E162	760
F162	760
G162	0.8457032698153778
H162	1
