cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
J104	144.7589
A105	Pairtree
B105	LTXSIM043
C105	3
D105	0.8688847674953499
E105	924
F105	924
G105	0.4939716790289953
H105	1
I105	535.62
J105	126.4206
A106	Pairtree
B106	LTXSIM043
C106	3
D106	0.8356783731240267
E106	924
F106	924
G106	0.7638436842687922
H106	1
I106	549.75
J106	143.3022
A107	PhyClone
B107	LTXSIM076
C107	5
D107	0.9607820049388544
E107	1001
F107	1005
G107	0.9716343680329276
H107	1
I107	1186.7
J107	2574.9395
A108	PhyClone
B108	LTXSIM076
C108	5
D108	0.94207228795551
E108	1000
F108	1005
G108	0.9840597442826696
H108	1
I108	1180.79
J108	3101.1606
A109	PhyClone
B109	LTXSIM076
C109	5
D109	0.9149762865772384
E109	1005
F109	1005
G109	0.95704937808839
H109	1
I109	1176.98
J109	1911.266
A110	CONIPHER
B110	LTXSIM076
C110	5
D110	0.9602757993629584
E110	998
F110	1005
G110	0.9610522327220952
H110	1
I110	190.79
J110	114.7347
A111	CONIPHER
B111	LTXSIM076
C111	5
D111	0.9424543195427804
E111	949
F111	1005
G111	0.8897741873247704
H111	1
I111	190.78
J111	127.0404
A112	CONIPHER
B112	LTXSIM076
C112	5
D112	0.9283848730814546
E112	993
F112	1005
G112	0.9652551223251772
H112	1
I112	203.67
J112	111.3443
A113	fastBE
B113	LTXSIM076
C113	5
D113	0.955916469895514
E113	1005
F113	1005
G113	0.9856497569701848
H113	1
I113	18.39
J113	44.926
A114	fastBE
B114	LTXSIM076
C114	5
D114	0.9322761828378801
E114	1005
F114	1005
G114	0.9766807313119206
H114	1
I114	18.04
J114	41.2179
A115	fastBE
B115	LTXSIM076
C115	5
D115	0.9149762865772382
E115	1005
F115	1005
G115	0.9654930864347931
H115	1
I115	15.92
J115	27.3872
A116	Orchard
B116	LTXSIM076
C116	5
D116	0.955916469895514
E116	1005
F116	1005
G116	0.8694162064286303
H116	1
I116	1.53
J116	7.6268
A117	Orchard
B117	LTXSIM076
C117	5
D117	0.9322761828378801
E117	1005
F117	1005
G117	0.8277807201699923
H117	1
I117	
J117	22.7311
A118	Orchard
B118	LTXSIM076
C118	5
D118	0.9149762865772382
E118	1005
F118	1005
G118	0.9618466885733584
H118	1
I118	
J118	18.139
A119	Pairtree
B119	LTXSIM076
C119	5
D119	0.955916469895514
E119	1005
F119	1005
G119	0.8694162064286303
H119	1
I119	549.79
J119	163.0466
A120	Pairtree
B120	LTXSIM076
C120	5
D120	0.9322761828378801
E120	1005
F120	1005
G120	0.8518307657724846
H120	1
I120	549.99
J120	169.936
A121	Pairtree
B121	LTXSIM076
C121	5
D121	0.9149762865772382
E121	1005
F121	1005
G121	0.977032755154798
H121	1
I121	549.62
J121	152.5408
A122	PhyClone
B122	LTXSIM139
C122	9
D122	0.8212169117120316
E122	690
F122	690
G122	0.8669092074908873
H122	1
I122	1263.41
J122	1033.3189
A123	PhyClone
B123	LTXSIM139
C123	9
D123	0.8042403264706092
E123	690
F123	690
G123	0.8667094595537446
H123	1
I123	1207.23
J123	724.2898
A124	PhyClone
B124	LTXSIM139
C124	9
D124	0.8070417410673472
E124	690
F124	690
G124	0.8582000262810272
H124	1
I124	1237.76
J124	962.2915
A125	CONIPHER
B125	LTXSIM139
C125	9
D125	0.7886797664038731
E125	648
F125	690
G125	0.7582347733309119
H125	1
I125	173.52
J125	143.9463
A126	CONIPHER
B126	LTXSIM139
C126	9
D126	0.7514088782359184
E126	618
F126	690
G126	0.7048877590176515
H126	1
I126	190.17
J126	138.6062
A127	CONIPHER
B127	LTXSIM139
C127	9
D127	0.7905335778058666
E127	641
F127	690
G127	0.7570439047641012
H127	1
I127	182.31
J127	145.3285
A128	fastBE
B128	LTXSIM139
C128	9
D128	0.8212169117120316
E128	690
F128	690
G128	0.8466030229025926
H128	1
I128	
J128	26.2226
A129	fastBE
B129	LTXSIM139
C129	9
D129	0.8042403264706092
E129	690
F129	690
G129	0.8100149531346876
H129	1
I129	17.26
J129	23.3493
A130	fastBE
B130	LTXSIM139
C130	9
D130	0.8070417410673474
E130	690
F130	690
G130	0.820558193065746
H130	1
I130	17.97
J130	27.1583
A131	Orchard
B131	LTXSIM139
C131	9
D131	0.8212169117120316
E131	690
F131	690
G131	0.7932902804133971
H131	1
I131	
J131	12.3318
A132	Orchard
B132	LTXSIM139
C132	9
D132	0.8042403264706092
E132	690
F132	690
G132	0.7052699649520585
H132	1
I132	
J132	12.4872
A133	Orchard
B133	LTXSIM139
C133	9
D133	0.8070417410673474
E133	690
F133	690
G133	0.4713281921060413
H133	1
I133	
J133	8.3414
A134	Pairtree
B134	LTXSIM139
C134	9
D134	0.8212169117120316
E134	690
F134	690
G134	0.327500747106893
H134	1
I134	536.53
J134	143.4201
A135	Pairtree
B135	LTXSIM139
C135	9
D135	0.8042403264706092
E135	690
F135	690
G135	0.7357442192584731
H135	1
I135	535.39
J135	139.2423
A136	Pairtree
B136	LTXSIM139
C136	9
D136	0.8070417410673474
E136	690
F136	690
G136	0.7038372557627897
H136	1
I136	549
