cell	value
A1	program
B1	depth
C1	num_mutations
D1	num_samples
E1	run
F1	v_measure
G1	num_mutations_pred
H1	num_mutations_true
I1	ancestor_descendant_f_score
J1	Success
K1	memory
L1	time
A2	PhyClone
G1042	10000
H1042	10000
I1042	0.9996666932518478
J1042	1
K1042	1058.02
L1042	245.8027
A1043	PhyClone
B1043	1000
C1043	10000
D1043	4
E1043	52
F1043	0.9139083777473452
G1043	10000
H1043	10000
I1043	0.9907290156516826
J1043	1
K1043	1078.17
L1043	169.505
A1044	PhyClone
B1044	1000
C1044	10000
D1044	8
E1044	52
F1044	0.9812019225699132
G1044	10000
H1044	10000
I1044	0.9967944765944096
J1044	1
K1044	1391.07
L1044	1409.1674
A1045	PhyClone
B1045	1000
C1045	10000
D1045	16
E1045	52
F1045	0.9991772510317514
G1045	10000
H1045	10000
I1045	0.9999178340123708
J1045	1
K1045	1648.5
L1045	666.7339999999999
A1046	CONIPHER
B1046	1000
C1046	10000
D1046	2
E1046	52
F1046	0.966036838480514
G1046	9999
H1046	10000
I1046	0.9961329420869264
J1046	1
K1046	686.62
L1046	950.3136
A1047	CONIPHER
B1047	1000
C1047	10000
D1047	4
E1047	52
F1047	1
G1047	9696
H1047	10000
I1047	0.7290552584670231
J1047	1
K1047	742.38
L1047	1706.8173
A1048	CONIPHER
B1048	1000
C1048	10000
D1048	8
E1048	52
F1048	0.9943681251988108
G1048	9818
H1048	10000
I1048	0.9726587070759728
J1048	1
K1048	703.89
L1048	1462.8896
A1049	CONIPHER
B1049	1000
C1049	10000
D1049	16
E1049	52
F1049	0.9991772251167728
G1049	9999
H1049	10000
I1049	0.9948310099484998
J1049	1
K1049	817.28
L1049	5489.9238
A1050	fastBE
B1050	1000
C1050	10000
D1050	2
E1050	52
F1050	0.9662375901380472
G1050	10000
H1050	10000
I1050	0.9979037383333056
J1050	1
K1050	32.16
L1050	1.657
A1051	fastBE
B1051	1000
C1051	10000
D1051	4
E1051	52
F1051	0.9139083777473452
G1051	10000
H1051	10000
I1051	0.9907290156516826
J1051	1
K1051	31.93
L1051	1.0208
A1052	fastBE
B1052	1000
C1052	10000
D1052	8
E1052	52
F1052	0.9633673793613527
G1052	10000
H1052	10000
I1052	0.9935679066427544
J1052	1
K1052	43.59
L1052	3.1528
A1053	fastBE
B1053	1000
C1053	10000
D1053	16
E1053	52
F1053	0.9984346877044332
G1053	10000
H1053	10000
I1053	0.9844398439950224
J1053	1
K1053	43.31
L1053	3.3982
A1054	Orchard
B1054	1000
C1054	10000
D1054	2
E1054	52
F1054	0.966229968852671
G1054	9989
H1054	10000
I1054	0.9990590275585814
J1054	1
K1054	82.63
L1054	8.381
A1055	Orchard
B1055	1000
C1055	10000
D1055	4
E1055	52
F1055	0.9138608816833294
G1055	9979
H1055	10000
I1055	0.9895972323994758
J1055	1
K1055	84.64
L1055	5.6564
A1056	Orchard
B1056	1000
C1056	10000
D1056	8
E1056	52
F1056	0.9633195759991904
G1056	9968
H1056	10000
I1056	0.99115478009938
J1056	1
K1056	55.34
L1056	23.4976
A1057	Orchard
B1057	1000
C1057	10000
D1057	16
E1057	52
F1057	0.998432431722722
G1057	9944
H1057	10000
I1057	0.9809993104685693
J1057	1
K1057	430.17
L1057	8.798999999999999
A1058	Pairtree
B1058	1000
C1058	10000
D1058	2
E1058	52
F1058	0.966229968852671
G1058	9989
H1058	10000
I1058	0.9990590275585814
J1058	1
K1058	1145.36
L1058	130.3082999999999
A1059	Pairtree
B1059	1000
C1059	10000
D1059	4
E1059	52
F1059	0.9138608816833294
G1059	9979
H1059	10000
I1059	0.9895972323994758
J1059	1
K1059	1165.42
L1059	189.4044
A1060	Pairtree
B1060	1000
C1060	10000
D1060	8
E1060	52
F1060	0.9633195759991904
G1060	9968
H1060	10000
I1060	0.9923254860484432
J1060	1
K1060	1160.23
L1060	223.2453
A1061	Pairtree
B1061	1000
C1061	10000
D1061	16
E1061	52
F1061	0.998432431722722
G1061	9944
H1061	10000
I1061	0.9809993104685693
J1061	1
K1061	1188.58
L1061	201.9111
A1062	PhyClone
B1062	1000
C1062	10000
D1062	2
E1062	53
F1062	0.993079247056124
G1062	10000
H1062	10000
I1062	0.980887654009389
J1062	1
K1062	1167.2
L1062	778.5398
A1063	PhyClone
B1063	1000
C1063	10000
D1063	4
E1063	53
F1063	0.9057603698638388
G1063	10000
H1063	10000
I1063	0.9579025681068888
J1063	1
K1063	1118.11
L1063	286.5794
A1064	PhyClone
B1064	1000
C1064	10000
D1064	8
E1064	53
F1064	0.8404280575003329
G1064	10000
H1064	10000
I1064	0.9040204679171152
J1064	1
K1064	1195.11
L1064	298.263
A1065	PhyClone
B1065	1000
C1065	10000
D1065	16
E1065	53
F1065	1
G1065	10000
H1065	10000
I1065	1
J1065	1
K1065	1352.33
L1065	333.1095
A1066	CONIPHER
B1066	1000
C1066	10000
D1066	2
E1066	53
F1066	0.9930650747126932
G1066	9998
H1066	10000
I1066	0.9595518958349144
J1066	1
K1066	555.33
L1066	526.1932
A1067	CONIPHER
B1067	1000
C1067	10000
D1067	4
E1067	53
F1067	0.9058591044058962
G1067	9884
H1067	10000
I1067	0.9899663316940442
J1067	1
K1067	586.0599999999999
L1067	887.6595
A1068	CONIPHER
B1068	1000
C1068	10000
D1068	8
E1068	53
F1068	0.9687931019434391
G1068	8439
H1068	10000
I1068	0.841151928360639
J1068	1
K1068	600
L1068	1454.1751
A1069	CONIPHER
B1069	1000
C1069	10000
D1069	16
E1069	53
F1069	1
G1069	10000
H1069	10000
I1069	0.9967202010105282
J1069	1
K1069	910.09
L1069	6940.5586
A1070	fastBE
B1070	1000
C1070	10000
D1070	2
E1070	53
F1070	0.9930792470561242
G1070	10000
H1070	10000
I1070	0.9610486770346588
J1070	1
K1070	33.46
L1070	1.1499
A1071	fastBE
B1071	1000
C1071	10000
D1071	4
E1071	53
F1071	0.9057603698638388
G1071	10000
H1071	10000
I1071	0.9579025681068888
J1071	1
K1071	43.83
L1071	1.4841
A1072	fastBE
B1072	1000
C1072	10000
D1072	8
E1072	53
F1072	0.8404280575003329
G1072	10000
H1072	10000
I1072	0.9040204679171152
J1072	1
K1072	30.62
L1072	1.4786
A1073	fastBE
B1073	1000
C1073	10000
D1073	16
E1073	53
F1073	1
G1073	10000
H1073	10000
I1073	1
J1073	1
K1073	32.89
L1073	2.3861
A1074	Orchard
B1074	1000
C1074	10000
D1074	2
E1074	53
F1074	0.993077371953768
G1074	9993
H1074	10000
I1074	0.9498071693167488
J1074	1
K1074	338.35
L1074	7.342799999999999
A1075	Orchard
B1075	1000
C1075	10000
D1075	4
E1075	53
F1075	0.9057295738789882
G1075	9997
H1075	10000
I1075	0.9575422514734686
J1075	1
K1075	80.48999999999999
L1075	8.5869
A1076	Orchard
B1076	1000
C1076	10000
D1076	8
E1076	53
F1076	0.8403067037073113
G1076	9990
H1076	10000
I1076	0.9028687852950946
J1076	1
K1076	381.35
L1076	8.870199999999999
A1077	Orchard
B1077	1000
C1077	10000
D1077	16
E1077	53
F1077	1
G1077	9918
H1077	10000
I1077	0.9955543255990243
J1077	1
K1077	81.5
L1077	17.3315
A1078	Pairtree
B1078	1000
C1078	10000
D1078	2
E1078	53
F1078	0.993077371953768
G1078	9993
H1078	10000
I1078	0.9981820092737368
J1078	1
K1078	1156.81
L1078	182.4173
A1079	Pairtree
B1079	1000
C1079	10000
D1079	4
E1079	53
F1079	0.9057295738789882
G1079	9997
H1079	10000
I1079	0.9575422514734686
J1079	1
K1079	1174.07
L1079	130.009
A1080	Pairtree
B1080	1000
C1080	10000
D1080	8
E1080	53
F1080	0.8403067037073113
G1080	9990
H1080	10000
I1080	0.9028687852950946
J1080	1
K1080	1197.92
L1080	136.8338
A1081	Pairtree
B1081	1000
C1081	10000
D1081	16
E1081	53
F1081	1
G1081	9918
H1081	10000
I1081	0.9955543255990243
J1081	1
K1081	1190.49
L1081	201.2466
A1082	PhyClone
B1082	1000
C1082	10000
D1082	2
E1082	54
F1082	0.9455497835666395
G1082	10000
H1082	10000
I1082	0.9943441092889936
J1082	1
K1082	1129.22
L1082	920.3252
A1083	PhyClone
B1083	1000
C1083	10000
D1083	4
E1083	54
F1083	1
G1083	10000
H1083	10000
I1083	1
J1083	1
K1083	1080.19
L1083	159.1279
A1084	PhyClone
B1084	1000
C1084	10000
D1084	8
E1084	54
F1084	0.9723621177152424
G1084	10000
H1084	10000
I1084	0.9958482039702869
J1084	1
K1084	1364.33
L1084	570.6524999999999
A1085	PhyClone
B1085	1000
C1085	10000
D1085	16
E1085	54
F1085	1
G1085	10000
H1085	10000
I1085	1
J1085	1
K1085	1614.3
L1085	599.6687000000001
A1086	CONIPHER
B1086	1000
C1086	10000
D1086	2
E1086	54
F1086	0.9455215837164876
G1086	9998
H1086	10000
I1086	0.7236001262374568
J1086	1
K1086	459.8
L1086	327.0124
A1087	CONIPHER
B1087	1000
C1087	10000
D1087	4
E1087	54
F1087	1
G1087	9996
H1087	10000
I1087	0.9993489065827212
J1087	1
K1087	567.09
L1087	946.293
A1088	CONIPHER
B1088	1000
C1088	10000
D1088	8
E1088	54
F1088	0.971858121542273
G1088	9974
H1088	10000
I1088	0.993021836038404
J1088	1
K1088	726.11
L1088	1643.5155
A1089	CONIPHER
B1089	1000
C1089	10000
D1089	16
E1089	54
F1089	1
G1089	9999
H1089	10000
I1089	0.9982076722870123
J1089	1
K1089	884.14
L1089	5962.3183
A1090	fastBE
B1090	1000
C1090	10000
D1090	2
E1090	54
F1090	0.9455497835666395
G1090	10000
H1090	10000
I1090	0.9979257161479852
J1090	1
K1090	42.28
L1090	1.7176
A1091	fastBE
B1091	1000
C1091	10000
D1091	4
E1091	54
F1091	1
G1091	10000
H1091	10000
I1091	1
J1091	1
K1091	43.56
L1091	1.1957
A1092	fastBE
B1092	1000
C1092	10000
D1092	8
E1092	54
F1092	0.9723621177152424
G1092	10000
H1092	10000
I1092	0.9958482039702869
J1092	1
K1092	39.21
L1092	2.9288
A1093	fastBE
B1093	1000
C1093	10000
D1093	16
E1093	54
F1093	1
G1093	10000
H1093	10000
I1093	1
J1093	1
K1093	34.77
L1093	3.3561
A1094	Orchard
B1094	1000
C1094	10000
D1094	2
E1094	54
F1094	0.9455428293617624
G1094	9999
H1094	10000
I1094	0.9970219154309184
J1094	1
K1094	95.19
L1094	7.5302
A1095	Orchard
B1095	1000
C1095	10000
D1095	4
E1095	54
F1095	1
G1095	9989
H1095	10000
I1095	0.9990558747213394
J1095	1
K1095	153.81
L1095	7.7169
A1096	Orchard
B1096	1000
C1096	10000
D1096	8
E1096	54
F1096	0.9723387800850278
G1096	9985
H1096	10000
I1096	0.9946944792376528
J1096	1
K1096	82.75
L1096	6.7199
A1097	Orchard
B1097	1000
C1097	10000
D1097	16
E1097	54
F1097	1
G1097	9931
H1097	10000
I1097	0.9960785010331192
J1097	1
K1097	429.97
L1097	11.0409
A1098	Pairtree
B1098	1000
C1098	10000
D1098	2
E1098	54
F1098	0.9455428293617624
G1098	9999
H1098	10000
I1098	0.9018544349807786
J1098	1
K1098	1159.49
L1098	122.5385
A1099	Pairtree
B1099	1000
C1099	10000
D1099	4
E1099	54
F1099	1
G1099	9989
H1099	10000
I1099	0.9990558747213394
J1099	1
K1099	1194.36
L1099	160.5963
A1100	Pairtree
B1100	1000
C1100	10000
D1100	8
E1100	54
F1100	0.9723387800850278
G1100	9985
H1100	10000
I1100	0.9946944792376528
J1100	1
K1100	1160.69
L1100	138.8364
A1101	Pairtree
B1101	1000
C1101	10000
D1101	16
E1101	54
F1101	1
G1101	9931
H1101	10000
I1101	0.9960785010331192
J1101	1
K1101	1206.77
L1101	243.2669
A1102	PhyClone
B1102	1000
C1102	10000
D1102	2
E1102	55
F1102	0.9466412795423068
G1102	10000
H1102	10000
I1102	0.9995996705962916
J1102	1
K1102	1166.1
L1102	633.1487
A1103	PhyClone
B1103	1000
C1103	10000
D1103	4
E1103	55
F1103	0.9534725555458534
G1103	10000
H1103	10000
I1103	0.9946301850018002
J1103	1
K1103	1093.13
L1103	287.0478
A1104	PhyClone
B1104	1000
C1104	10000
D1104	8
E1104	55
F1104	0.8960379046773723
G1104	10000
H1104	10000
I1104	0.97734043512365
J1104	1
K1104	1189.2
L1104	298.6028
A1105	PhyClone
B1105	1000
C1105	10000
D1105	16
E1105	55
F1105	1
G1105	10000
H1105	10000
I1105	1
J1105	1
K1105	1284.48
L1105	151.3519
A1106	CONIPHER
B1106	1000
C1106	10000
D1106	2
E1106	55
F1106	0.9465299545428036
G1106	9999
H1106	10000
I1106	0.9793509648429268
J1106	1
K1106	730.4
L1106	700.3112
A1107	CONIPHER
B1107	1000
C1107	10000
D1107	4
E1107	55
F1107	0.9509487280801312
G1107	9973
H1107	10000
I1107	0.987149383443376
J1107	1
K1107	729.71
L1107	1584.2004
A1108	CONIPHER
B1108	1000
C1108	10000
D1108	8
E1108	55
F1108	0.8925368430664802
G1108	9977
H1108	10000
I1108	0.9933882125594168
J1108	1
K1108	765.14
L1108	2144.9982
A1109	CONIPHER
B1109	1000
C1109	10000
D1109	16
E1109	55
F1109	1
G1109	9998
H1109	10000
I1109	0.9444444444444444
J1109	1
K1109	904.12
L1109	8307.932699999999
A1110	fastBE
B1110	1000
C1110	10000
D1110	2
E1110	55
F1110	0.9466412795423068
G1110	10000
H1110	10000
I1110	0.9991068692677773
J1110	1
K1110	32.96
L1110	1.2202
A1111	fastBE
B1111	1000
C1111	10000
D1111	4
E1111	55
F1111	0.9534725555458534
G1111	10000
H1111	10000
I1111	0.9946301850018002
J1111	1
K1111	28.46
L1111	1.277
A1112	fastBE
B1112	1000
C1112	10000
D1112	8
E1112	55
F1112	0.8960379046773723
G1112	10000
H1112	10000
I1112	0.97734043512365
J1112	1
K1112	34.19
L1112	1.8866
A1113	fastBE
B1113	1000
C1113	10000
D1113	16
E1113	55
F1113	1
G1113	10000
H1113	10000
I1113	1
J1113	1
K1113	40.49
L1113	1.304
A1114	Orchard
B1114	1000
C1114	10000
D1114	2
E1114	55
F1114	0.946621804371795
G1114	9987
H1114	10000
I1114	0.9983607781214684
J1114	1
K1114	45.17
L1114	29.2089
A1115	Orchard
B1115	1000
C1115	10000
D1115	4
E1115	55
F1115	0.9534452233005402
G1115	9980
H1115	10000
I1115	0.9935096059555456
J1115	1
K1115	79.72
L1115	8.3276
A1116	Orchard
B1116	1000
C1116	10000
D1116	8
E1116	55
F1116	0.8959210899498328
G1116	9969
H1116	10000
I1116	0.9754589316177958
J1116	1
K1116	41.29
L1116	32.2112
A1117	Orchard
B1117	1000
C1117	10000
D1117	16
E1117	55
F1117	1
G1117	9917
H1117	10000
I1117	0.995824739675034
J1117	1
K1117	99.94
L1117	11.1513
A1118	Pairtree
B1118	1000
C1118	10000
D1118	2
E1118	55
F1118	0.946621804371795
G1118	9987
H1118	10000
I1118	0.988342778069968
J1118	1
K1118	1175.52
L1118	149.583
A1119	Pairtree
B1119	1000
C1119	10000
D1119	4
E1119	55
F1119	0.9534452233005402
G1119	9980
H1119	10000
I1119	0.9935096059555456
J1119	1
K1119	1177.27
L1119	172.8517
A1120	Pairtree
B1120	1000
C1120	10000
D1120	8
E1120	55
F1120	0.8959210899498328
G1120	9969
H1120	10000
I1120	0.9754589316177958
J1120	1
K1120	1180.25
L1120	183.0575
A1121	Pairtree
B1121	1000
C1121	10000
D1121	16
E1121	55
F1121	1
G1121	9917
H1121	10000
I1121	0.995824739675034
J1121	1
K1121	1206.93
L1121	222.8856
A1122	PhyClone
B1122	1000
C1122	10000
D1122	2
E1122	56
F1122	0.9598862089587804
G1122	10000
H1122	10000
I1122	0.9720097856507161
J1122	1
K1122	1180.92
L1122	1029.6706
A1123	PhyClone
B1123	1000
C1123	10000
D1123	4
E1123	56
F1123	0.9697902613678384
G1123	10000
H1123	10000
I1123	0.9997250756042088
J1123	1
K1123	1175.05
L1123	404.0757
A1124	PhyClone
B1124	1000
C1124	10000
D1124	8
E1124	56
F1124	0.9937548556854
G1124	10000
H1124	10000
I1124	0.98398562251109
J1124	1
K1124	1376.62
L1124	717.0273
A1125	PhyClone
B1125	1000
C1125	10000
D1125	16
E1125	56
F1125	1
G1125	10000
H1125	10000
I1125	1
J1125	1
K1125	1331.68
L1125	324.253
A1126	CONIPHER
B1126	1000
C1126	10000
D1126	2
E1126	56
F1126	0.9575219535025312
G1126	9934
H1126	10000
I1126	0.9560361641114756
J1126	1
K1126	656.37
L1126	654.8875
A1127	CONIPHER
B1127	1000
C1127	10000
D1127	4
E1127	56
F1127	0.9695286739628016
G1127	9999
H1127	10000
I1127	0.9971234659933962
J1127	1
K1127	797.6
L1127	1976.8278
A1128	CONIPHER
B1128	1000
C1128	10000
D1128	8
E1128	56
F1128	0.9937548556854
G1128	10000
H1128	10000
I1128	0.8534505381056899
J1128	1
K1128	614.9400000000001
L1128	1262.6007
A1129	CONIPHER
B1129	1000
C1129	10000
D1129	16
E1129	56
F1129	1
G1129	9994
H1129	10000
I1129	0.9792877759826176
J1129	1
K1129	900.8200000000001
L1129	5709.6456
A1130	fastBE
B1130	1000
C1130	10000
D1130	2
E1130	56
F1130	0.9598862089587804
G1130	10000
H1130	10000
I1130	0.9763975827232888
J1130	1
K1130	40.5
L1130	1.1343
A1131	fastBE
B1131	1000
C1131	10000
D1131	4
E1131	56
F1131	0.9697902613678384
G1131	10000
H1131	10000
I1131	0.9998959291992058
J1131	1
K1131	43.83
L1131	1.389
A1132	fastBE
B1132	1000
C1132	10000
D1132	8
E1132	56
F1132	0.9937548556854
G1132	10000
H1132	10000
I1132	0.8549990451016402
J1132	1
K1132	33.92
L1132	2.1769
A1133	fastBE
B1133	1000
C1133	10000
D1133	16
E1133	56
F1133	1
G1133	10000
H1133	10000
I1133	1
J1133	1
K1133	35.64
L1133	2.0089
A1134	Orchard
B1134	1000
C1134	10000
D1134	2
E1134	56
F1134	0.959878515723334
G1134	9994
H1134	10000
I1134	0.991394687435189
J1134	1
K1134	65.61
L1134	20.0093
A1135	Orchard
B1135	1000
C1135	10000
D1135	4
E1135	56
F1135	0.9697789552856406
G1135	9978
H1135	10000
I1135	0.998038219004983
J1135	1
K1135	81.09999999999999
L1135	14.2091
A1136	Orchard
B1136	1000
C1136	10000
D1136	8
E1136	56
F1136	0.9937501748972916
G1136	9991
H1136	10000
I1136	0.8473274341245002
J1136	1
K1136	406.75
L1136	9.859
A1137	Orchard
B1137	1000
C1137	10000
D1137	16
E1137	56
F1137	1
G1137	9927
H1137	10000
I1137	0.9962911317403462
J1137	1
K1137	75.81999999999999
L1137	17.9588
A1138	Pairtree
B1138	1000
C1138	10000
D1138	2
E1138	56
F1138	0.959878515723334
G1138	9994
H1138	10000
I1138	0.9977153730775772
J1138	1
K1138	1161.22
L1138	124.2486
A1139	Pairtree
B1139	1000
C1139	10000
D1139	4
E1139	56
F1139	0.9697789552856406
G1139	9978
H1139	10000
I1139	0.9983041693339501
J1139	1
K1139	1138.84
L1139	118.7955
A1140	Pairtree
B1140	1000
C1140	10000
D1140	8
E1140	56
F1140	0.9937501748972916
G1140	9991
H1140	10000
I1140	0.8473274341245002
J1140	1
K1140	1180.18
L1140	175.135
A1141	Pairtree
B1141	1000
C1141	10000
D1141	16
E1141	56
F1141	1
G1141	9927
H1141	10000
I1141	0.9962911317403462
J1141	1
K1141	1205.2
L1141	138.0842
A1142	PhyClone
B1142	1000
C1142	10000
D1142	2
E1142	57
F1142	1
G1142	10000
H1142	10000
I1142	0.9995294409716968
J1142	1
K1142	1057.2
L1142	295.0779
A1143	PhyClone
B1143	1000
C1143	10000
D1143	4
E1143	57
F1143	1
G1143	10000
H1143	10000
I1143	0.9999867803218828
J1143	1
K1143	1192.82
L1143	448.9034
A1144	PhyClone
B1144	1000
C1144	10000
D1144	8
E1144	57
F1144	0.9996657806891138
G1144	10000
H1144	10000
I1144	0.999998622423976
J1144	1
K1144	1435.49
L1144	1673.6305
A1145	PhyClone
B1145	1000
C1145	10000
D1145	16
E1145	57
F1145	0.997904708183318
G1145	10000
H1145	10000
I1145	0.997036317598091
J1145	1
K1145	1579.98
L1145	501.3574
A1146	CONIPHER
B1146	1000
C1146	10000
D1146	2
E1146	57
F1146	1
G1146	9999
H1146	10000
I1146	0.9980731451781116
J1146	1
K1146	684.17
L1146	958.8664
A1147	CONIPHER
B1147	1000
C1147	10000
D1147	4
E1147	57
F1147	0.9948691681998842
G1147	9997
H1147	10000
I1147	0.9899104889911456
J1147	1
K1147	684.61
L1147	2683.3593
A1148	CONIPHER
B1148	1000
C1148	10000
D1148	8
E1148	57
F1148	0.9849375559000419
G1148	9991
H1148	10000
I1148	0.9978027992241816
J1148	1
K1148	730.21
L1148	2631.6072
A1149	CONIPHER
B1149	1000
C1149	10000
D1149	16
E1149	57
F1149	0.9981100149444588
G1149	9996
H1149	10000
I1149	0.9417662811683156
J1149	1
K1149	846.4400000000001
L1149	4840.5331
A1150	fastBE
B1150	1000
C1150	10000
D1150	2
E1150	57
F1150	1
G1150	10000
H1150	10000
I1150	0.9995076450783456
J1150	1
K1150	27.94
L1150	1.0444
A1151	fastBE
B1151	1000
C1151	10000
D1151	4
E1151	57
F1151	0.9949026770757354
G1151	10000
H1151	10000
I1151	0.999929441115074
J1151	1
K1151	34.85
L1151	2.4968
A1152	fastBE
B1152	1000
C1152	10000
D1152	8
E1152	57
F1152	0.9835122553537076
G1152	10000
H1152	10000
I1152	0.9986326172405328
J1152	1
K1152	43.84
L1152	2.5183
A1153	fastBE
B1153	1000
C1153	10000
D1153	16
E1153	57
F1153	0.997904708183318
G1153	10000
H1153	10000
I1153	0.997036317598091
J1153	1
K1153	34.27
L1153	3.1945
A1154	Orchard
B1154	1000
C1154	10000
D1154	2
E1154	57
F1154	1
G1154	9992
H1154	10000
I1154	0.9990746033854592
J1154	1
K1154	77.5
L1154	8.17
A1155	Orchard
B1155	1000
C1155	10000
D1155	4
E1155	57
F1155	0.9949006214803168
G1155	9983
H1155	10000
I1155	0.9990113006071532
J1155	1
K1155	160.32
L1155	8.535
A1156	Orchard
B1156	1000
C1156	10000
D1156	8
E1156	57
F1156	0.98349793945774
G1156	9969
H1156	10000
I1156	0.99676257426973
J1156	1
K1156	52.91
L1156	26.7739
A1157	Orchard
B1157	1000
C1157	10000
D1157	16
E1157	57
F1157	0.9978953414724262
G1157	9992
H1157	10000
I1157	0.9929941389607476
J1157	1
K1157	391.79
L1157	6.7304
A1158	Pairtree
B1158	1000
C1158	10000
D1158	2
E1158	57
F1158	1
G1158	9992
H1158	10000
I1158	0.9991149108418198
J1158	1
K1158	1150
L1158	145.5519
A1159	Pairtree
B1159	1000
C1159	10000
D1159	4
E1159	57
F1159	0.9949006214803168
G1159	9983
H1159	10000
I1159	0.9989980824580748
J1159	1
K1159	1176.12
L1159	119.0243
A1160	Pairtree
B1160	1000
C1160	10000
D1160	8
E1160	57
F1160	0.98349793945774
G1160	9969
H1160	10000
I1160	0.9961953504628674
J1160	1
K1160	1172.74
L1160	174.977
A1161	Pairtree
B1161	1000
C1161	10000
D1161	16
E1161	57
F1161	0.9978953414724262
G1161	9992
H1161	10000
I1161	0.9929941389607476
J1161	1
K1161	1188.45
L1161	185.4134
A1162	PhyClone
B1162	1000
C1162	10000
D1162	2
E1162	58
F1162	0.923141776634999
G1162	10000
H1162	10000
I1162	0.9955008867116452
J1162	1
K1162	1099.85
L1162	406.3038
A1163	PhyClone
B1163	1000
C1163	10000
D1163	4
E1163	58
F1163	0.9853708555631512
G1163	10000
H1163	10000
I1163	0.9982633879138184
J1163	1
K1163	1193.23
L1163	442.5691
A1164	PhyClone
B1164	1000
C1164	10000
D1164	8
E1164	58
F1164	0.9585378982660612
G1164	10000
H1164	10000
I1164	0.9949438030084068
J1164	1
K1164	1166.98
L1164	266.3443
A1165	PhyClone
B1165	1000
C1165	10000
D1165	16
E1165	58
F1165	0.9715133491762667
G1165	10000
H1165	10000
I1165	0.993099105380076
J1165	1
K1165	1639.75
L1165	489.9558
A1166	CONIPHER
B1166	1000
C1166	10000
D1166	2
E1166	58
F1166	0.9228805753357102
G1166	9997
H1166	10000
I1166	0.9678109313109736
J1166	1
K1166	667.8099999999999
L1166	659.1994
A1167	CONIPHER
B1167	1000
C1167	10000
D1167	4
E1167	58
F1167	0.9851938867296752
G1167	9995
H1167	10000
I1167	0.9955053027917252
J1167	1
K1167	671.29
L1167	1292.1624
A1168	CONIPHER
B1168	1000
C1168	10000
D1168	8
E1168	58
F1168	1
G1168	9798
H1168	10000
I1168	0.9277990294964444
J1168	1
K1168	777.48
L1168	3091.8666
A1169	CONIPHER
B1169	1000
C1169	10000
D1169	16
E1169	58
F1169	0.9706205821107796
G1169	9810
H1169	10000
I1169	0.9761776682371071
J1169	1
K1169	656.34
L1169	2926.3257
A1170	fastBE
B1170	1000
C1170	10000
D1170	2
E1170	58
F1170	0.923141776634999
G1170	10000
H1170	10000
I1170	0.9999704622174472
J1170	1
K1170	28.21
L1170	1.1384
A1171	fastBE
B1171	1000
C1171	10000
D1171	4
E1171	58
F1171	0.985370855563151
G1171	10000
H1171	10000
I1171	0.9982633879138184
J1171	1
K1171	32.16
L1171	1.3695
A1172	fastBE
B1172	1000
C1172	10000
D1172	8
E1172	58
F1172	0.9585378982660612
G1172	10000
H1172	10000
I1172	0.9949438030084068
J1172	1
K1172	43.83
L1172	1.589
A1173	fastBE
B1173	1000
C1173	10000
D1173	16
E1173	58
F1173	0.9541384771481318
G1173	10000
H1173	10000
I1173	0.9894057441755242
J1173	1
K1173	41.77
L1173	3.6935
A1174	Orchard
B1174	1000
C1174	10000
D1174	2
E1174	58
F1174	0.9231182748331558
G1174	9991
H1174	10000
I1174	0.9994150095330996
J1174	1
K1174	96.34999999999999
L1174	12.369
A1175	Orchard
B1175	1000
C1175	10000
D1175	4
E1175	58
F1175	0.9853652673480092
G1175	9985
H1175	10000
I1175	0.9974365139690224
J1175	1
K1175	143.83
L1175	10.3983
A1176	Orchard
B1176	1000
C1176	10000
D1176	8
E1176	58
F1176	0.9585029506377882
G1176	9971
H1176	10000
I1176	0.9932374681483792
J1176	1
K1176	42.86
L1176	31.5286
A1177	Orchard
B1177	1000
C1177	10000
D1177	16
E1177	58
F1177	0.9540640270718256
G1177	9980
H1177	10000
I1177	0.9865902679872096
J1177	1
K1177	395.11
L1177	11.5335
A1178	Pairtree
B1178	1000
C1178	10000
D1178	2
E1178	58
F1178	0.9231182748331558
G1178	9991
H1178	10000
I1178	0.994945446649254
J1178	1
K1178	1165.32
L1178	132.2037
A1179	Pairtree
B1179	1000
C1179	10000
D1179	4
E1179	58
F1179	0.9853652673480092
G1179	9985
H1179	10000
I1179	0.9973872356246982
J1179	1
K1179	1177.71
L1179	161.9829
A1180	Pairtree
B1180	1000
C1180	10000
D1180	8
E1180	58
F1180	0.9585029506377882
G1180	9971
H1180	10000
I1180	0.9932374681483792
J1180	1
K1180	1147.32
L1180	177.762
A1181	Pairtree
B1181	1000
C1181	10000
D1181	16
E1181	58
F1181	0.9540640270718256
G1181	9980
H1181	10000
I1181	0.9865902679872096
J1181	1
K1181	1214.25
L1181	202.1281
A1182	PhyClone
B1182	1000
C1182	10000
D1182	2
E1182	59
F1182	0.9896915468095484
G1182	10000
H1182	10000
I1182	0.9999972626775668
J1182	1
K1182	1054.51
L1182	186.7602
A1183	PhyClone
B1183	1000
C1183	10000
D1183	4
E1183	59
F1183	1
G1183	10000
H1183	10000
I1183	0.9999987556622552
J1183	1
K1183	1200.5
L1183	815.5988
A1184	PhyClone
B1184	1000
C1184	10000
D1184	8
E1184	59
F1184	1
G1184	10000
H1184	10000
I1184	1
J1184	1
K1184	1199.57
L1184	304.9126
A1185	PhyClone
B1185	1000
C1185	10000
D1185	16
E1185	59
F1185	1
G1185	10000
H1185	10000
