cell	value
A1	program
B1	depth
C1	num_mutations
D1	num_samples
E1	run
F1	v_measure
G1	num_mutations_pred
H1	num_mutations_true
I1	ancestor_descendant_f_score
J1	Success
K1	memory
L1	time
A2	PhyClone
B1586	1000
C1586	100
D1586	128
E1586	52
F1586	1
G1586	96
H1586	100
I1586	0.975609756097561
J1586	1
K1586	333.24
L1586	6.665
A1587	Pairtree
B1587	1000
C1587	100
D1587	2
E1587	52
F1587	1
G1587	100
H1587	100
I1587	0.9937332139659804
J1587	1
K1587	1112.45
L1587	96.8518
A1588	Pairtree
B1588	1000
C1588	100
D1588	4
E1588	52
F1588	1
G1588	100
H1588	100
I1588	0.9944347826086956
J1588	1
K1588	1123.56
L1588	91.5885
A1589	Pairtree
B1589	1000
C1589	100
D1589	8
E1589	52
F1589	1
G1589	100
H1589	100
I1589	1
J1589	1
K1589	1092.52
L1589	91.1818
A1590	Pairtree
B1590	1000
C1590	100
D1590	16
E1590	52
F1590	1
G1590	100
H1590	100
I1590	1
J1590	1
K1590	1149.55
L1590	95.9768
A1591	Pairtree
B1591	1000
C1591	100
D1591	128
E1591	52
F1591	1
G1591	96
H1591	100
I1591	0.975609756097561
J1591	1
K1591	1110.81
L1591	97.7587
A1592	PhyClone
B1592	1000
C1592	100
D1592	2
E1592	53
F1592	1
G1592	100
H1592	100
I1592	1
J1592	1
K1592	1022.8
L1592	125.1705
A1593	PhyClone
B1593	1000
C1593	100
D1593	4
E1593	53
F1593	1
G1593	100
H1593	100
I1593	1
J1593	1
K1593	1096.8
L1593	173.0925
A1594	PhyClone
B1594	1000
C1594	100
D1594	8
E1594	53
F1594	0.9760811690589196
G1594	100
H1594	100
I1594	1
J1594	1
K1594	1029.62
L1594	347.8365
A1595	PhyClone
B1595	1000
C1595	100
D1595	16
E1595	53
F1595	1
G1595	100
H1595	100
I1595	1
J1595	1
K1595	1040.05
L1595	155.2646
A1596	PhyClone
B1596	1000
C1596	100
D1596	128
E1596	53
F1596	1
G1596	100
H1596	100
I1596	1
J1596	1
K1596	1129.69
L1596	252.3877
A1597	PhyloWGS
B1597	1000
C1597	100
D1597	2
E1597	53
F1597	0.7491910786944243
G1597	100
H1597	100
I1597	0.89419795221843
J1597	1
K1597	220.42
L1597	34.0737
A1598	PhyloWGS
B1598	1000
C1598	100
D1598	4
E1598	53
F1598	0.961549215863106
G1598	100
H1598	100
I1598	0.9664179104477612
J1598	1
K1598	220.28
L1598	46.5037
A1599	PhyloWGS
B1599	1000
C1599	100
D1599	8
E1599	53
F1599	0.8154048975924593
G1599	100
H1599	100
I1599	0.9413574970080356
J1599	1
K1599	265.97
L1599	28642.973
A1600	PhyloWGS
B1600	1000
C1600	100
D1600	16
E1600	53
F1600	0.9114998906839192
G1600	100
H1600	100
I1600	0.9771938522558254
J1600	1
K1600	261.44
L1600	16936.5351
A1601	PhyloWGS
B1601	1000
C1601	100
D1601	128
E1601	53
F1601	1
G1601	100
H1601	100
I1601	1
J1601	1
K1601	288.59
L1601	100746.2531
A1602	CONIPHER
B1602	1000
C1602	100
D1602	2
E1602	53
F1602	1
G1602	100
H1602	100
I1602	1
J1602	1
K1602	111.57
L1602	20.9578
A1603	CONIPHER
B1603	1000
C1603	100
D1603	4
E1603	53
F1603	1
G1603	93
H1603	100
I1603	0.8707671043538355
J1603	1
K1603	165.15
L1603	12.4115
A1604	CONIPHER
B1604	1000
C1604	100
D1604	8
E1604	53
F1604	0.9826232130285208
G1604	94
H1604	100
I1604	0.8565671368382488
J1604	1
K1604	135.61
L1604	26.2155
A1605	CONIPHER
B1605	1000
C1605	100
D1605	16
E1605	53
F1605	1
G1605	96
H1605	100
I1605	0.897381079636558
J1605	1
K1605	165.74
L1605	21.7419
A1606	CONIPHER
B1606	1000
C1606	100
D1606	128
E1606	53
F1606	
G1606	
H1606	
I1606	
J1606	0
K1606	165.33
L1606	95.1016
A1607	fastBE
B1607	1000
C1607	100
D1607	2
E1607	53
F1607	1
G1607	100
H1607	100
I1607	0.4582484725050916
J1607	1
K1607	42.28
L1607	1.5216
A1608	fastBE
B1608	1000
C1608	100
D1608	4
E1608	53
F1608	1
G1608	100
H1608	100
I1608	0.981971153846154
J1608	1
K1608	41.52
L1608	2.605
A1609	fastBE
B1609	1000
C1609	100
D1609	8
E1609	53
F1609	0.9760811690589196
G1609	100
H1609	100
I1609	1
J1609	1
K1609	43.84
L1609	3.3189
A1610	fastBE
B1610	1000
C1610	100
D1610	16
E1610	53
F1610	1
G1610	100
H1610	100
I1610	1
J1610	1
K1610	27.95
L1610	1.1696
A1611	fastBE
B1611	1000
C1611	100
D1611	128
E1611	53
F1611	1
G1611	100
H1611	100
I1611	1
J1611	1
K1611	41.52
L1611	4.2712
A1612	Orchard
B1612	1000
C1612	100
D1612	2
E1612	53
F1612	1
G1612	100
H1612	100
I1612	1
J1612	1
K1612	69.8
L1612	4.1864
A1613	Orchard
B1613	1000
C1613	100
D1613	4
E1613	53
F1613	1
G1613	100
H1613	100
I1613	0.981971153846154
J1613	1
K1613	69.70999999999999
L1613	12.2133
A1614	Orchard
B1614	1000
C1614	100
D1614	8
E1614	53
F1614	0.9760811690589196
G1614	100
H1614	100
I1614	1
J1614	1
K1614	337.95
L1614	5.2243
A1615	Orchard
B1615	1000
C1615	100
D1615	16
E1615	53
F1615	1
G1615	99
H1615	100
I1615	0.9934130275676994
J1615	1
K1615	69.39
L1615	13.3791
A1616	Orchard
B1616	1000
C1616	100
D1616	128
E1616	53
F1616	1
G1616	96
H1616	100
I1616	0.9785867237687366
J1616	1
K1616	333.57
L1616	5.3657
A1617	Pairtree
B1617	1000
C1617	100
D1617	2
E1617	53
F1617	1
G1617	100
H1617	100
I1617	1
J1617	1
K1617	1131.02
L1617	91.0073
A1618	Pairtree
B1618	1000
C1618	100
D1618	4
E1618	53
F1618	1
G1618	100
H1618	100
I1618	0.981971153846154
J1618	1
K1618	1085.54
L1618	101.8766
A1619	Pairtree
B1619	1000
C1619	100
D1619	8
E1619	53
F1619	0.9760811690589196
G1619	100
H1619	100
I1619	1
J1619	1
K1619	1101.26
L1619	104.3178
A1620	Pairtree
B1620	1000
C1620	100
D1620	16
E1620	53
F1620	1
G1620	99
H1620	100
I1620	0.9934130275676994
J1620	1
K1620	1071.11
L1620	107.1101
A1621	Pairtree
B1621	1000
C1621	100
D1621	128
E1621	53
F1621	1
G1621	96
H1621	100
I1621	0.9785867237687366
J1621	1
K1621	1123.95
L1621	84.3976
A1622	PhyClone
B1622	1000
C1622	100
D1622	2
E1622	54
F1622	1
G1622	100
H1622	100
I1622	1
J1622	1
K1622	998.21
L1622	112.9602
A1623	PhyClone
B1623	1000
C1623	100
D1623	4
E1623	54
F1623	1
G1623	100
H1623	100
I1623	1
J1623	1
K1623	1004.17
L1623	162.4631
A1624	PhyClone
B1624	1000
C1624	100
D1624	8
E1624	54
F1624	1
G1624	100
H1624	100
I1624	1
J1624	1
K1624	1028.96
L1624	247.6259
A1625	PhyClone
B1625	1000
C1625	100
D1625	16
E1625	54
F1625	1
G1625	100
H1625	100
I1625	1
J1625	1
K1625	1052.35
L1625	151.4341
A1626	PhyClone
B1626	1000
C1626	100
D1626	128
E1626	54
F1626	1
G1626	100
H1626	100
I1626	1
J1626	1
K1626	1088.14
L1626	186.1047
A1627	PhyloWGS
B1627	1000
C1627	100
D1627	2
E1627	54
F1627	0.7143233299504932
G1627	100
H1627	100
I1627	0.9335071707953064
J1627	1
K1627	220.46
L1627	60.0193
A1628	PhyloWGS
B1628	1000
C1628	100
D1628	4
E1628	54
F1628	0.9130113122039356
G1628	100
H1628	100
I1628	0.9934043632673768
J1628	1
K1628	220.34
L1628	43.1712
A1629	PhyloWGS
B1629	1000
C1629	100
D1629	8
E1629	54
F1629	0.7767879334993963
G1629	100
H1629	100
I1629	0.980705256154358
J1629	1
K1629	263.04
L1629	13277.6135
A1630	PhyloWGS
B1630	1000
C1630	100
D1630	16
E1630	54
F1630	0.957688616329564
G1630	100
H1630	100
I1630	0.9940047961630696
J1630	1
K1630	260.98
L1630	16995
A1631	PhyloWGS
B1631	1000
C1631	100
D1631	128
E1631	54
F1631	1
G1631	100
H1631	100
I1631	1
J1631	1
K1631	289.06
L1631	130987.4177
A1632	CONIPHER
B1632	1000
C1632	100
D1632	2
E1632	54
F1632	1
G1632	97
H1632	100
I1632	0.8887189292543021
J1632	1
K1632	172.2
L1632	8.6494
A1633	CONIPHER
B1633	1000
C1633	100
D1633	4
E1633	54
F1633	1
G1633	100
H1633	100
I1633	1
J1633	1
K1633	164.96
L1633	15.9708
A1634	CONIPHER
B1634	1000
C1634	100
D1634	8
E1634	54
F1634	1
G1634	97
H1634	100
I1634	0.9523809523809524
J1634	1
K1634	134.06
L1634	27.4776
A1635	CONIPHER
B1635	1000
C1635	100
D1635	16
E1635	54
F1635	1
G1635	96
H1635	100
I1635	0.7032457496136012
J1635	1
K1635	151.51
L1635	36.0601
A1636	CONIPHER
B1636	1000
C1636	100
D1636	128
E1636	54
F1636	1
G1636	100
H1636	100
I1636	0.9659442724458204
J1636	1
K1636	169.82
L1636	178.4524
A1637	fastBE
B1637	1000
C1637	100
D1637	2
E1637	54
F1637	1
G1637	100
H1637	100
I1637	0.8286304198210599
J1637	1
K1637	42.29
L1637	5.8343
A1638	fastBE
B1638	1000
C1638	100
D1638	4
E1638	54
F1638	1
G1638	100
H1638	100
I1638	1
J1638	1
K1638	43.83
L1638	4.1314
A1639	fastBE
B1639	1000
C1639	100
D1639	8
E1639	54
F1639	1
G1639	100
H1639	100
I1639	1
J1639	1
K1639	30.37
L1639	1.2788
A1640	fastBE
B1640	1000
C1640	100
D1640	16
E1640	54
F1640	1
G1640	100
H1640	100
I1640	1
J1640	1
K1640	41.52
L1640	2.4383
A1641	fastBE
B1641	1000
C1641	100
D1641	128
E1641	54
F1641	1
G1641	100
H1641	100
I1641	1
J1641	1
K1641	41.52
L1641	1.9174
A1642	Orchard
B1642	1000
C1642	100
D1642	2
E1642	54
F1642	1
G1642	100
H1642	100
I1642	0.9853351955307262
J1642	1
K1642	86.93000000000001
L1642	10.2879
A1643	Orchard
B1643	1000
C1643	100
D1643	4
E1643	54
F1643	1
G1643	100
H1643	100
I1643	1
J1643	1
K1643	69.37
L1643	16.0213
A1644	Orchard
B1644	1000
C1644	100
D1644	8
E1644	54
F1644	1
G1644	100
H1644	100
I1644	1
J1644	1
K1644	65.64
L1644	6.2874
A1645	Orchard
B1645	1000
C1645	100
D1645	16
E1645	54
F1645	1
G1645	99
H1645	100
I1645	0.9946075494307968
J1645	1
K1645	58.41
L1645	18.8995
A1646	Orchard
B1646	1000
C1646	100
D1646	128
E1646	54
F1646	1
G1646	93
H1646	100
I1646	0.95625
J1646	1
K1646	333.69
L1646	6.7436
A1647	Pairtree
B1647	1000
C1647	100
D1647	2
E1647	54
F1647	1
G1647	100
H1647	100
I1647	0.9853351955307262
J1647	1
K1647	1085.86
L1647	98.63590000000002
A1648	Pairtree
B1648	1000
C1648	100
D1648	4
E1648	54
F1648	1
G1648	100
H1648	100
I1648	1
J1648	1
K1648	1108.16
L1648	93.5352
A1649	Pairtree
B1649	1000
C1649	100
D1649	8
E1649	54
F1649	1
G1649	100
H1649	100
I1649	1
J1649	1
K1649	1105.2
L1649	99.54949999999999
A1650	Pairtree
B1650	1000
C1650	100
D1650	16
E1650	54
F1650	1
G1650	99
H1650	100
I1650	0.9946075494307968
J1650	1
K1650	1079.88
L1650	96.8455
A1651	Pairtree
B1651	1000
C1651	100
D1651	128
E1651	54
F1651	1
G1651	93
H1651	100
I1651	0.95625
J1651	1
K1651	1125.02
L1651	98.0646
A1652	PhyClone
B1652	1000
C1652	100
D1652	2
E1652	55
F1652	0.9466572116152562
G1652	100
H1652	100
I1652	0.9766431287343836
J1652	1
K1652	1076.16
L1652	606.6876999999999
A1653	PhyClone
B1653	1000
C1653	100
D1653	4
E1653	55
F1653	1
G1653	100
H1653	100
I1653	0.9790104947526236
J1653	1
K1653	1078.37
L1653	344.8406
A1654	PhyClone
B1654	1000
C1654	100
D1654	8
E1654	55
F1654	1
G1654	100
H1654	100
I1654	1
J1654	1
K1654	1018.3
L1654	220.7784
A1655	PhyClone
B1655	1000
C1655	100
D1655	16
E1655	55
F1655	1
G1655	100
H1655	100
I1655	1
J1655	1
K1655	1068.13
L1655	374.5838
A1656	PhyClone
B1656	1000
C1656	100
D1656	128
E1656	55
F1656	1
G1656	100
H1656	100
I1656	1
J1656	1
K1656	1096.49
L1656	158.6985
A1657	PhyloWGS
B1657	1000
C1657	100
D1657	2
E1657	55
F1657	0.5388736451767148
G1657	100
H1657	100
I1657	0.7448337825696316
J1657	1
K1657	220.37
L1657	76.4396
A1658	PhyloWGS
B1658	1000
C1658	100
D1658	4
E1658	55
F1658	0.6237212636751702
G1658	100
H1658	100
I1658	0.8194711959376642
J1658	1
K1658	268.87
L1658	7765.9395
A1659	PhyloWGS
B1659	1000
C1659	100
D1659	8
E1659	55
F1659	0.7011960165602866
G1659	100
H1659	100
I1659	0.8558803535010198
J1659	1
K1659	259.27
L1659	19416.1051
A1660	PhyloWGS
B1660	1000
C1660	100
D1660	16
E1660	55
F1660	0.7143638889253472
G1660	100
H1660	100
I1660	0.741
J1660	1
K1660	257.34
L1660	7661.4087
A1661	PhyloWGS
B1661	1000
C1661	100
D1661	128
E1661	55
F1661	1
G1661	100
H1661	100
I1661	1
J1661	1
K1661	291.31
L1661	109095.1245
A1662	CONIPHER
B1662	1000
C1662	100
D1662	2
E1662	55
F1662	0.9162250314576664
G1662	91
H1662	100
I1662	0.979302523390984
J1662	1
K1662	63.77
L1662	26.3378
A1663	CONIPHER
B1663	1000
C1663	100
D1663	4
E1663	55
F1663	1
G1663	97
H1663	100
I1663	0.8510197027307294
J1663	1
K1663	168.27
L1663	16.921
A1664	CONIPHER
B1664	1000
C1664	100
D1664	8
E1664	55
F1664	1
G1664	97
H1664	100
I1664	0.9806410663281498
J1664	1
K1664	68.68000000000001
L1664	37.4543
A1665	CONIPHER
B1665	1000
C1665	100
D1665	16
E1665	55
F1665	1
G1665	92
H1665	100
I1665	0.5817361894024803
J1665	1
K1665	68
L1665	37.9995
A1666	CONIPHER
B1666	1000
C1666	100
D1666	128
E1666	55
F1666	1
G1666	99
H1666	100
I1666	0.9777777777777776
J1666	1
K1666	182.32
L1666	149.5283
A1667	fastBE
B1667	1000
C1667	100
D1667	2
E1667	55
F1667	0.9466572116152562
G1667	100
H1667	100
I1667	0.5049808429118774
J1667	1
K1667	42.29
L1667	2.7801
A1668	fastBE
B1668	1000
C1668	100
D1668	4
E1668	55
F1668	1
G1668	100
H1668	100
I1668	0.7285538136339615
J1668	1
K1668	30.89
L1668	1.2629
A1669	fastBE
B1669	1000
C1669	100
D1669	8
E1669	55
F1669	1
G1669	100
H1669	100
I1669	1
J1669	1
K1669	37.45
L1669	2.7814
A1670	fastBE
B1670	1000
C1670	100
D1670	16
E1670	55
F1670	1
G1670	100
H1670	100
I1670	1
J1670	1
K1670	33.47
L1670	2.7966
A1671	fastBE
B1671	1000
C1671	100
D1671	128
E1671	55
F1671	1
G1671	100
H1671	100
I1671	1
J1671	1
K1671	41.52
L1671	2.4925
A1672	Orchard
B1672	1000
C1672	100
D1672	2
E1672	55
F1672	0.9466572116152562
G1672	100
H1672	100
I1672	0.9345794392523364
J1672	1
K1672	139.09
L1672	5.0553
A1673	Orchard
B1673	1000
C1673	100
D1673	4
E1673	55
F1673	1
G1673	100
H1673	100
I1673	0.9790104947526236
J1673	1
K1673	64.43000000000001
L1673	4.2131
A1674	Orchard
B1674	1000
C1674	100
D1674	8
E1674	55
F1674	1
G1674	99
H1674	100
I1674	0.9905719673161534
J1674	1
K1674	121.03
L1674	10.4933
A1675	Orchard
B1675	1000
C1675	100
D1675	16
E1675	55
F1675	1
G1675	100
H1675	100
I1675	1
J1675	1
K1675	69.34
L1675	16.9958
A1676	Orchard
B1676	1000
C1676	100
D1676	128
E1676	55
F1676	1
G1676	94
H1676	100
I1676	0.953103448275862
J1676	1
K1676	332.63
L1676	7.6793
A1677	Pairtree
B1677	1000
C1677	100
D1677	2
E1677	55
F1677	0.9466572116152562
G1677	100
H1677	100
I1677	0.9548592671269251
J1677	1
K1677	1104.84
L1677	94.2732
A1678	Pairtree
B1678	1000
C1678	100
D1678	4
E1678	55
F1678	1
G1678	100
H1678	100
I1678	0.8529359588433564
J1678	1
K1678	1142.18
L1678	100.7119
A1679	Pairtree
B1679	1000
C1679	100
D1679	8
E1679	55
F1679	1
G1679	99
H1679	100
I1679	0.9905719673161534
J1679	1
K1679	1105.3
L1679	117.3273
A1680	Pairtree
B1680	1000
C1680	100
D1680	16
E1680	55
F1680	1
G1680	100
H1680	100
I1680	1
J1680	1
K1680	1105.36
L1680	122.9608
A1681	Pairtree
B1681	1000
C1681	100
D1681	128
E1681	55
F1681	1
G1681	94
H1681	100
I1681	0.953103448275862
J1681	1
K1681	1125.24
L1681	94.777
A1682	PhyClone
B1682	1000
C1682	100
D1682	2
E1682	56
F1682	1
G1682	100
H1682	100
I1682	0.9682539682539684
J1682	1
K1682	1025.09
L1682	189.572
A1683	PhyClone
B1683	1000
C1683	100
D1683	4
E1683	56
F1683	1
G1683	100
H1683	100
I1683	1
J1683	1
K1683	1011.38
L1683	183.5393
A1684	PhyClone
B1684	1000
C1684	100
D1684	8
E1684	56
F1684	1
G1684	100
H1684	100
I1684	1
J1684	1
K1684	1024.44
L1684	221.8861
A1685	PhyClone
B1685	1000
C1685	100
D1685	16
E1685	56
F1685	1
G1685	100
H1685	100
I1685	1
J1685	1
K1685	1064.3
L1685	319.3518
A1686	PhyClone
B1686	1000
C1686	100
D1686	128
E1686	56
F1686	1
G1686	100
H1686	100
I1686	1
J1686	1
K1686	1073.52
L1686	164.6198
A1687	PhyloWGS
B1687	1000
C1687	100
D1687	2
E1687	56
F1687	0.722976562696805
G1687	100
H1687	100
I1687	0.8861985472154964
J1687	1
K1687	266.88
L1687	1835.6279
A1688	PhyloWGS
B1688	1000
C1688	100
D1688	4
E1688	56
F1688	0.5851186798231044
G1688	100
H1688	100
I1688	0.7583892617449665
J1688	1
K1688	257.72
L1688	8059.0181
A1689	PhyloWGS
B1689	1000
C1689	100
D1689	8
E1689	56
F1689	0.890919315958506
G1689	100
H1689	100
I1689	0.9540588760035682
J1689	1
K1689	261.14
L1689	15572.5176
A1690	PhyloWGS
B1690	1000
C1690	100
D1690	16
E1690	56
F1690	0.9201409220151771
G1690	100
H1690	100
I1690	0.9312714776632304
J1690	1
K1690	261.06
L1690	64101.1979
A1691	PhyloWGS
B1691	1000
C1691	100
D1691	128
E1691	56
F1691	1
G1691	100
H1691	100
I1691	1
J1691	1
K1691	293.79
L1691	169676.5765
A1692	CONIPHER
B1692	1000
C1692	100
D1692	2
E1692	56
F1692	1
G1692	97
H1692	100
I1692	0.9747899159663864
J1692	1
K1692	69.04000000000001
L1692	30.6649
A1693	CONIPHER
B1693	1000
C1693	100
D1693	4
E1693	56
F1693	1
G1693	98
H1693	100
I1693	0.7257630161579892
J1693	1
K1693	162.92
L1693	21.5988
A1694	CONIPHER
B1694	1000
C1694	100
D1694	8
E1694	56
F1694	1
G1694	96
H1694	100
I1694	0.9367842418689876
J1694	1
K1694	138.2
L1694	22.6965
A1695	CONIPHER
B1695	1000
C1695	100
D1695	16
E1695	56
F1695	1
G1695	94
H1695	100
I1695	0.9495073891625616
J1695	1
K1695	154.38
L1695	31.5137
A1696	CONIPHER
B1696	1000
C1696	100
D1696	128
E1696	56
F1696	1
G1696	94
H1696	100
I1696	0.8820577164366374
J1696	1
K1696	175.55
L1696	176.3616
A1697	fastBE
B1697	1000
C1697	100
D1697	2
E1697	56
F1697	1
G1697	100
H1697	100
I1697	0.9682539682539684
J1697	1
K1697	43.84
L1697	3.3789
A1698	fastBE
B1698	1000
C1698	100
D1698	4
E1698	56
F1698	1
G1698	100
H1698	100
I1698	0.7376611827478879
J1698	1
K1698	31.66
L1698	1.0139
A1699	fastBE
B1699	1000
C1699	100
D1699	8
E1699	56
F1699	1
G1699	100
H1699	100
I1699	1
J1699	1
K1699	41.02
L1699	2.7876
A1700	fastBE
B1700	1000
C1700	100
D1700	16
E1700	56
F1700	1
G1700	100
H1700	100
I1700	1
J1700	1
K1700	43.33
L1700	3.1319
A1701	fastBE
B1701	1000
C1701	100
D1701	128
E1701	56
F1701	1
G1701	100
H1701	100
I1701	1
J1701	1
K1701	41.02
L1701	3.6379
A1702	Orchard
B1702	1000
C1702	100
D1702	2
E1702	56
F1702	1
G1702	100
H1702	100
I1702	0.9962311557788944
J1702	1
K1702	67.95
L1702	4.997800000000001
A1703	Orchard
B1703	1000
C1703	100
D1703	4
E1703	56
F1703	1
G1703	100
H1703	100
I1703	1
J1703	1
K1703	68.66
L1703	8.1335
A1704	Orchard
B1704	1000
C1704	100
D1704	8
E1704	56
F1704	1
G1704	100
H1704	100
I1704	1
J1704	1
K1704	68.81999999999999
L1704	6.6238
A1705	Orchard
B1705	1000
C1705	100
D1705	16
E1705	56
F1705	1
G1705	100
H1705	100
I1705	1
J1705	1
K1705	329.96
L1705	6.4855
A1706	Orchard
B1706	1000
C1706	100
D1706	128
E1706	56
F1706	1
G1706	97
H1706	100
I1706	0.9752731454859116
J1706	1
K1706	68.64
L1706	6.2917
A1707	Pairtree
B1707	1000
C1707	100
D1707	2
E1707	56
F1707	1
G1707	100
H1707	100
I1707	0.9682539682539684
J1707	1
K1707	1129.87
L1707	91.1879
A1708	Pairtree
B1708	1000
C1708	100
D1708	4
E1708	56
F1708	1
G1708	100
H1708	100
I1708	1
J1708	1
K1708	1141.65
L1708	87.08370000000001
A1709	Pairtree
B1709	1000
C1709	100
D1709	8
E1709	56
F1709	1
G1709	100
H1709	100
I1709	1
J1709	1
K1709	1104.29
L1709	76.4491
A1710	Pairtree
B1710	1000
C1710	100
D1710	16
E1710	56
F1710	1
G1710	100
H1710	100
I1710	1
J1710	1
K1710	1106.03
L1710	108.611
A1711	Pairtree
B1711	1000
C1711	100
D1711	128
E1711	56
F1711	1
G1711	97
H1711	100
I1711	0.9752731454859116
J1711	1
K1711	1104.36
L1711	96.0038
A1712	PhyClone
B1712	1000
C1712	100
D1712	2
E1712	57
F1712	0.6485899152881489
G1712	100
H1712	100
I1712	0.610062893081761
J1712	1
K1712	1003.53
L1712	130.0113
A1713	PhyClone
B1713	1000
C1713	100
D1713	4
E1713	57
F1713	1
G1713	100
H1713	100
I1713	1
J1713	1
K1713	1005.79
L1713	169.9632
A1714	PhyClone
B1714	1000
C1714	100
D1714	8
E1714	57
F1714	1
G1714	100
H1714	100
I1714	1
J1714	1
K1714	1109.33
L1714	363.7524
A1715	PhyClone
B1715	1000
C1715	100
D1715	16
E1715	57
F1715	1
G1715	100
H1715	100
I1715	1
J1715	1
K1715	1043.76
L1715	246.6689
A1716	PhyClone
B1716	1000
C1716	100
D1716	128
E1716	57
F1716	1
G1716	100
H1716	100
I1716	1
J1716	1
K1716	1070.41
L1716	152.6464
A1717	PhyloWGS
B1717	1000
C1717	100
D1717	2
E1717	57
F1717	0.630173985651614
G1717	100
H1717	100
I1717	0.610062893081761
J1717	1
K1717	220.24
L1717	56.1896
A1718	PhyloWGS
B1718	1000
C1718	100
D1718	4
E1718	57
F1718	0.919769847266791
G1718	100
H1718	100
I1718	0.9755283648498332
J1718	1
K1718	252.17
L1718	992.1154
A1719	PhyloWGS
B1719	1000
C1719	100
D1719	8
E1719	57
F1719	0.724401852611673
G1719	100
H1719	100
I1719	0.9146868250539956
J1719	1
K1719	260.35
L1719	19045.098
A1720	PhyloWGS
B1720	1000
C1720	100
D1720	16
E1720	57
F1720	0.9070961830280792
G1720	100
H1720	100
I1720	0.631367292225201
J1720	1
K1720	261.9
L1720	16427.5756
A1721	PhyloWGS
B1721	1000
C1721	100
D1721	128
E1721	57
F1721	
G1721	
H1721	
I1721	
J1721	0
K1721	293.18
L1721	172800.9151
A1722	CONIPHER
B1722	1000
C1722	100
D1722	2
E1722	57
F1722	0
G1722	97
H1722	100
I1722	0
J1722	1
K1722	67.75
L1722	31.255
A1723	CONIPHER
B1723	1000
C1723	100
D1723	4
E1723	57
F1723	1
G1723	94
H1723	100
I1723	0.8845208845208845
J1723	1
K1723	63.71
L1723	35.0087
A1724	CONIPHER
B1724	1000
C1724	100
D1724	8
E1724	57
F1724	1
G1724	94
H1724	100
I1724	0.9166989538938396
J1724	1
K1724	135.49
L1724	29.9493
A1725	CONIPHER
B1725	1000
C1725	100
D1725	16
E1725	57
F1725	1
G1725	94
H1725	100
I1725	0.966340933767644
J1725	1
K1725	162.63
L1725	28.4533
A1726	CONIPHER
B1726	1000
C1726	100
D1726	128
E1726	57
F1726	1
G1726	82
H1726	100
I1726	0.6636280765724704
J1726	1
K1726	171.38
L1726	165.07
A1727	fastBE
B1727	1000
C1727	100
D1727	2
E1727	57
F1727	0.6485899152881489
G1727	100
H1727	100
I1727	0.610062893081761
J1727	1
K1727	42.54
L1727	3.7082
A1728	fastBE
B1728	1000
C1728	100
D1728	4
E1728	57
F1728	1
G1728	100
H1728	100
I1728	0.2070484581497797
J1728	1
K1728	42.54
L1728	4.5382
A1729	fastBE
B1729	1000
C1729	100
D1729	8
E1729	57
F1729	1
G1729	100
H1729	100
I1729	1
J1729	1
K1729	34.76
L1729	2.085
A1730	fastBE
B1730	1000
C1730	100
D1730	16
E1730	57
F1730	1
G1730	100
H1730	100
I1730	1
J1730	1
K1730	42.29
L1730	2.7545
A1731	fastBE
B1731	1000
C1731	100
D1731	128
E1731	57
F1731	1
G1731	100
H1731	100
I1731	1
J1731	1
K1731	32.64
L1731	1.2427
A1732	Orchard
B1732	1000
C1732	100
D1732	2
E1732	57
F1732	0.6485899152881489
G1732	100
H1732	100
I1732	0.610062893081761
J1732	1
K1732	67.70999999999999
L1732	4.484100000000001
A1733	Orchard
B1733	1000
C1733	100
D1733	4
E1733	57
F1733	1
G1733	100
H1733	100
I1733	1
J1733	1
K1733	119.84
L1733	13.3138
A1734	Orchard
B1734	1000
C1734	100
D1734	8
E1734	57
F1734	1
G1734	100
H1734	100
I1734	1
J1734	1
K1734	338.33
L1734	6.7968
A1735	Orchard
B1735	1000
C1735	100
D1735	16
E1735	57
F1735	1
G1735	100
H1735	100
I1735	1
J1735	1
K1735	337.59
L1735	8.2247
A1736	Orchard
B1736	1000
C1736	100
D1736	128
E1736	57
F1736	1
G1736	98
H1736	100
I1736	0.984764542936288
J1736	1
K1736	340.46
L1736	3.9161
A1737	Pairtree
B1737	1000
C1737	100
D1737	2
E1737	57
F1737	0.6485899152881489
G1737	100
H1737	100
I1737	0.610062893081761
J1737	1
K1737	1115.66
L1737	92.498
A1738	Pairtree
B1738	1000
C1738	100
D1738	4
E1738	57
F1738	1
G1738	100
H1738	100
I1738	1
J1738	1
K1738	1139.21
L1738	99.1285
A1739	Pairtree
B1739	1000
C1739	100
D1739	8
E1739	57
F1739	1
G1739	100
H1739	100
I1739	1
J1739	1
K1739	1095.26
L1739	92.1728
A1740	Pairtree
B1740	1000
C1740	100
D1740	16
E1740	57
F1740	1
G1740	100
H1740	100
I1740	1
J1740	1
K1740	1103.6
L1740	105.9186
A1741	Pairtree
B1741	1000
C1741	100
D1741	128
E1741	57
F1741	1
G1741	98
H1741	100
I1741	0.984764542936288
J1741	1
K1741	1066.58
L1741	98.76439999999999
A1742	PhyClone
B1742	1000
C1742	100
D1742	2
E1742	58
F1742	1
G1742	100
H1742	100
I1742	1
J1742	1
K1742	996.8099999999999
L1742	115.8672
A1743	PhyClone
B1743	1000
C1743	100
D1743	4
E1743	58
F1743	1
G1743	100
H1743	100
I1743	1
J1743	1
K1743	1004.98
L1743	98.283
A1744	PhyClone
B1744	1000
